Country,Year,GDP,Population,Urban_Population,Electricity_Access,Urban_Electricity_Acess,Brightness,UPC,EAC,BC,int_B_UP,int_B_EA,int_UP_EA,int_ALL
Ethiopia,2023,25.82128866,18.67293013,17.21005707,4.032469159,4.561218298,11.55720951,1.5943420700000015,-0.35944684100000046,-0.6592354900000004,-1.0510468757440659,0.23696011435558753,-0.5730812205349022,0.3777954792291245
Fiji,2019,22.41785472,13.72657005,13.160056,4.575741375,4.585987367,8.963911139,-2.455658999999999,0.18382537499999962,-3.252533861,7.987114048569395,-0.5978982566985216,-0.4514124365471239,1.4682342351460342
Fiji,2020,22.21222198,13.72664,13.16884612,4.585987367,4.588024027,9.048340839,-2.4468688800000002,0.19407136700000027,-3.1681041610000005,7.751935480149411,-0.614838305323659,-0.47486718841135966,1.5044287155283997
Fiji,2021,22.18305032,13.72854863,13.17932955,4.533674184,4.574710979,9.000947427,-2.4363854499999995,0.1417581839999995,-3.2154975730000004,7.8341915013675125,-0.4558230966048859,-0.34537757691602156,1.1105607603420882
Fiji,2022,22.32658579,13.73150158,13.19071524,4.532599493,4.591071262,9.143043153,-2.4249997600000004,0.14068349300000005,-3.0734018469999995,7.452998741358557,-0.43237690722861166,-0.34115743676096183,1.0485138962589255
Fiji,2023,22.41742103,13.73662535,13.20411662,4.608165695,4.615120517,9.303279668,-2.411598379999999,0.21624969500000013,-2.913165332,7.02538479532336,-0.6299711145295741,-0.5215074141374942,1.5192373192463149
Finland,2019,26.31057,15.5241795,15.36689384,4.615120517,4.615120517,14.72046841,-0.24882116000000032,0.2232045170000001,2.5040234100000003,-0.6230540095433564,0.5589093357857433,-0.05553800683717982,-0.13906846926503835
Finland,2020,26.32168895,15.52561591,15.36916088,4.615120517,4.615120517,14.51181481,-0.246554119999999,0.2232045170000001,2.2953698100000004,-0.565932883579115,0.5123369097774321,-0.05503199326895984,-0.12631877593369364
Finland,2021,26.40760454,15.5276888,15.37215721,4.615120517,4.615120517,14.78874678,-0.24355779000000055,0.2232045170000001,2.57230178,-0.6265041367498676,0.5741493763831406,-0.05436319887853758,-0.13983855324175623
Finland,2022,26.35891762,15.53040824,15.37586914,4.615120517,4.615120517,14.69873808,-0.23984585999999908,0.2232045170000001,2.48229308,-0.5953677185446464,0.5540590279738425,-0.05353467933574944,-0.13288876405514982
Finland,2023,26.41204411,15.53540016,15.38193428,4.615120517,4.615120517,14.76467895,-0.23378072000000039,0.2232045170000001,2.54823395,-0.595727967559445,0.5687773280127525,-0.05218091269151235,-0.13296917326249766
France,2019,28.6326795,18.0258894,17.81156932,4.615120517,4.615120517,15.32157864,2.1958543200000005,0.2232045170000001,3.10513364,6.818421117571327,0.6930798543366522,0.4901246028979638,1.521902392250109
France,2020,28.60479783,18.02913498,17.81810526,4.615120517,4.615120517,15.28618455,2.2023902599999996,0.2232045170000001,3.0697395499999995,6.760764485656781,0.6851797335735476,0.49158345422880456,1.509033171571776
France,2021,28.71838157,18.032704,17.82496618,4.615120517,4.615120517,15.26792313,2.2092511800000008,0.2232045170000001,3.0514781299999996,6.741481659446695,0.6811037021427134,0.49311484256358046,1.5047291576611588
France,2022,28.65931902,18.03597392,17.83151718,4.615120517,4.615120517,15.21238129,2.215802179999999,0.2232045170000001,2.9959362899999995,6.638402162523108,0.6687065125722221,0.49457705535444707,1.4817213483377265
France,2023,28.74676305,18.03923712,17.83806296,4.615120517,4.615120517,14.92328533,2.2223479599999987,0.2232045170000001,2.7068403300000003,6.015541085421224,0.6041789884537709,0.49603810301773527,1.3426959424651006
Gabon,2019,23.54906384,14.63427975,14.52603733,4.514150788,4.59511985,11.29363639,-1.0896776700000004,0.1222347880000001,-0.9228086100000006,1.0055639360007398,-0.11279931480792484,-0.1331965189807841,0.12291489453749607
Gabon,2020,23.4538754,14.65817197,14.55383328,4.522874943,4.599152114,11.23306315,-1.0618817200000006,0.13095894299999955,-0.9833818500000007,1.0442352102947834,-0.1287826476413842,-0.13906290764222157,0.13675193938358707
Gabon,2021,23.69085247,14.68123321,14.58056157,4.53044664,4.602165677,11.19206055,-1.0351534299999994,0.13853063999999993,-1.0243844499999994,1.0603950770561623,-0.14190863346454785,-0.14340046715609503,0.14689720867743938
Gabon,2022,23.74079168,14.70370959,14.60648248,4.548599834,4.600157644,10.94292932,-1.0092325199999994,0.15668383399999986,-1.273515680000001,1.2852734389859137,-0.1995393194015171,-0.15813042063108143,0.20138157015867783
Gabon,2023,23.68794092,14.72569871,14.63170688,4.55492897,4.607168189,10.84558811,-0.9840081200000004,0.1630129699999996,-1.3708568900000007,1.348934311117948,-0.22346745308386284,-0.16040608614531607,0.21989378839024018
Gambia,2019,21.318585,14.71438856,14.23523945,4.14472077,4.377014093,8.480445932,-1.3804755499999999,-0.24719523,-3.735999068,5.1574553681967865,0.9235211488940456,0.34124697109162644,-1.2748983659561393
Gambia,2020,21.31779135,14.73807517,14.2693829,4.146304301,4.405498991,8.657047011,-1.3463320999999997,-0.24561169900000035,-3.5593979890000007,4.792131769266147,0.8742297874954748,0.3306749144992383,-1.177003625681336
Gambia,2021,21.4234675,14.76175264,14.30323499,4.169761202,4.42604352,8.916260534,-1.3124800099999998,-0.22215479800000004,-3.300184466000001,4.331426140937525,0.7331518134069682,0.291573731500588,-0.9622470993918958
Gambia,2022,21.51387294,14.78495184,14.33634988,4.195697056,4.428433007,9.170509606,-1.2793651199999996,-0.19621894399999995,-3.0459353940000007,3.896863500857057,0.5976702265029039,0.25103567283683315,-0.7646384410503146
Gambia,2023,21.59711285,14.80796423,14.36902549,4.218036035,4.457829598,9.370476396,-1.2466895099999995,-0.17387996500000025,-2.8459686039999994,3.548039204396142,0.49485692125461944,0.21677432836466737,-0.6169329326790298
Georgia,2019,23.59334062,15.12927777,14.60230608,4.615120517,4.615120517,11.99279956,-1.0134089199999998,0.2232045170000001,-0.2236454400000003,0.22664428381332508,-0.049918672414452574,-0.2261974485120917,0.05058802789936416
Georgia,2020,23.49653365,15.12996434,14.60998026,4.615120517,4.615120517,12.06831071,-1.0057347399999994,0.2232045170000001,-0.14813428999999978,0.1489838016382343,-0.0330642426505879,-0.22448453687182054,0.033253857485485906
Georgia,2021,23.65994402,15.12616797,14.61320693,4.615120517,4.614129927,12.15607506,-1.0025080699999993,0.2232045170000001,-0.060369940000001066,0.06052135203541683,-0.013474843299019225,-0.22376432955295214,0.013508639149252186
Georgia,2022,23.94152423,15.12721687,14.62132906,4.615120517,4.615120517,12.25080974,-0.994385939999999,0.2232045170000001,0.03436473999999912,-0.03417181428775469,0.007670365193530386,-0.22195143344929086,-0.007627303303111987
Georgia,2023,24.15006058,15.12801951,14.62923775,4.615120517,4.615120517,12.35387514,-0.9864772500000001,0.2232045170000001,0.1374301399999993,-0.13557170657431433,0.03067502801994224,-0.22018617811773836,-0.03026021728478557
Germany,2019,29.00655986,18.23547058,17.97897704,4.615120517,4.615120517,14.9596648,2.3632620400000004,0.2232045170000001,2.7432198000000003,6.482947220716394,0.6122990504838369,0.527490762182635,1.4470231031364957
Germany,2020,29.00223802,18.23628751,17.98078862,4.615120517,4.615120517,14.98415282,2.3650736199999987,0.2232045170000001,2.76770782,6.545832752949705,0.6177648871602233,0.5278951150215415,1.46105943798492
Germany,2021,29.10080549,18.23671078,17.98238612,4.615120517,4.615120517,15.0216693,2.3666711200000012,0.2232045170000001,2.805224299999999,6.639043335932217,0.6261387349581632,0.5282516842374495,1.4818644611388199
Germany,2022,29.05740033,18.24391953,17.99093514,4.615120517,4.615120517,15.00542577,2.3752201400000015,0.2232045170000001,2.78898077,6.624443294976713,0.6225131056901384,0.5301598641173729,1.4786056660491662
Germany,2023,29.14079424,18.23771899,17.98624027,4.615120517,4.615120517,14.97782422,2.37052527,0.2232045170000001,2.7613792200000002,6.545919221062889,0.6163523150539371,0.5291119479266448,1.4610787380583592
Ghana,2019,24.94773137,17.25781617,16.69054367,4.436751534,4.551769409,12.6270725,1.0748286700000005,0.04483553399999973,0.41062750000000037,0.4413542096904256,0.018410703237584907,0.04819051737795951,0.019788351674618086
Ghana,2020,24.9723766,17.27773436,16.72171963,4.458987676,4.56017282,12.85610345,1.1060046299999993,0.06707167599999941,0.6396584500000007,0.7074652073186237,0.04290296430906187,0.07418158419785918,0.04745087716654715
Ghana,2021,25.09933,17.29732482,16.75233902,4.469350463,4.566429358,13.10165027,1.136624020000001,0.07743446299999945,0.8852052700000002,1.0061455725125865,0.06854539472721954,0.08801387062160072,0.07791034210733915
Ghana,2022,25.03088359,17.31652772,16.78234817,4.455509411,4.564348191,13.1712364,1.166633169999999,0.06359341100000027,0.9547913999999995,1.1138913176707366,0.06071844191946562,0.07419018266604312,0.070836148373967
Ghana,2023,25.05886098,17.33561375,16.81200679,4.505349851,4.590056548,13.29331017,1.1962917900000019,0.11343385099999992,1.0768651699999996,1.288244961807956,0.12215296324086954,0.1356999846593834,0.14613058704922424
Greece,2019,26.05746011,16.18776937,15.95694649,4.615120517,4.615120517,13.67807003,0.3412314900000002,0.2232045170000001,1.4616250300000004,0.4987524868081951,0.32624130885626074,0.07616440991064041,0.11132380792057213
Greece,2020,25.97743791,16.18562345,15.95891104,4.615120517,4.615120517,13.71171888,0.3431960400000005,0.2232045170000001,1.4952738799999992,0.5131720743314356,0.3337518841681159,0.07660290634451282,0.11454232498903624
Greece,2021,26.10915352,16.17345543,15.9507868,4.615120517,4.615120517,13.75208076,0.3350717999999997,0.2232045170000001,1.53563576,0.5145482382475675,0.34276083809872804,0.07478953927932057,0.11484949099124929
Greece,2022,26.11179206,16.16085653,15.94216555,4.615120517,4.615120517,13.77213687,0.32645055000000056,0.2232045170000001,1.5556918700000004,0.5078564665920295,0.34723745244417703,0.07286523733713451,0.11335585733100065
Greece,2023,26.21837593,16.15785362,15.94308741,4.615120517,4.615120517,13.78734755,0.3273724100000006,0.2232045170000001,1.5709025499999996,0.5142701536686464,0.3506325449268184,0.07307100065317614,0.11478742125712603
Greenlan,2019,21.82098105,10.93713456,10.79847293,4.615120517,4.615120517,8.400912701,-4.817242069999999,0.2232045170000001,-3.815532299000001,18.380342710186618,-0.8516440438961952,-1.0752301895064305,4.102575516921677
Greenlan,2020,21.84913157,10.9396569,10.80362858,4.615120517,4.615120517,8.692957489,-4.81208642,0.2232045170000001,-3.523487511000001,16.955326402722704,-0.7864583280482877,-1.0740794251383596,3.7845054402970706
Greenlan,2021,21.89754497,10.94471787,10.81126212,4.615120517,4.615120517,8.768717667,-4.8044528799999995,0.2232045170000001,-3.4477273329999996,16.564443514486566,-0.7695483141099634,-1.0723755845296594,3.6972586140247583
Greenlan,2022,,10.94485907,10.81392116,4.615120517,4.615120517,8.727883665,-4.80179384,0.2232045170000001,-3.488561335,16.751352328865178,-0.7786626478035505,-1.0717820747907758,3.7389775056611785
Greenlan,2023,,10.9484529,10.81993827,4.615120517,4.615120517,8.933337531,-4.79577673,0.2232045170000001,-3.283107469000001,15.7450504019194,-0.732804416877238,-1.0704390286594898,3.5143663701010768
Guatemal,2019,25.06930664,16.65481145,15.99003794,4.568506202,4.587006215,12.04779563,0.37432294000000077,0.17659020199999986,-0.1686493700000007,-0.06312932800754818,-0.02978182631547284,0.06610176358783397,-0.011148020784977184
Guatemal,2020,25.07637157,16.66952522,16.01243998,4.580877493,4.589040804,12.00746135,0.3967249800000001,0.18896149299999987,-0.2089836500000004,-0.08290903436657719,-0.0394898625165895,0.07496574453119512,-0.015666614917096724
Guatemal,2021,25.18316555,16.68333281,16.0341069,4.594109239,4.591071262,12.08231087,0.41839190000000137,0.20219323899999964,-0.13413412999999963,-0.05612063350554703,-0.027121014205146947,0.08459601343236423,-0.011347212663218458
Guatemal,2022,25.2837579,16.69739518,16.05619514,4.606169686,4.592084946,12.07164031,0.44048014,0.21425368600000017,-0.14480469000000085,-0.06378359012385698,-0.031024938582587546,0.09437449360479612,-0.013665869290349564
Guatemal,2023,25.37197634,16.71279388,16.07976295,4.615120517,4.615120517,12.24440234,0.46404794999999943,0.2232045170000001,0.027957340000000386,0.012973546314453164,0.006240204571304869,0.10357759854459007,0.0028957541388946496
Guinea,2019,23.32171406,16.38309851,15.37524066,3.765840495,4.465908119,10.02503113,-0.24047434000000045,-0.6260755050000002,-2.19141387,0.5269788040550968,1.3719905453242547,0.15055509385504204,-0.3299285208730909
Guinea,2020,23.36863845,16.4086125,15.41097631,3.822098298,4.492001488,10.15144856,-0.20473868999999922,-0.5698177020000004,-2.06499644,0.422784665980262,1.1766715260789815,0.11666372984629002,-0.2409101868097106
Guinea,2021,23.56053657,16.43367354,15.44653128,3.867025639,4.508659286,10.28289199,-0.16918371999999948,-0.5248903610000002,-1.9335530100000007,0.3271256910489963,1.0149033374315373,0.08880290386612268,-0.1717051220670822
Guinea,2022,23.71451068,16.45849858,15.48213944,3.88567903,4.521788577,10.31837802,-0.1335755600000006,-0.5062369700000002,-1.8980669799999994,0.2535353597710098,0.9608716768122507,0.06762088676045352,-0.12834897231833597
Guinea,2023,23.82333154,16.48311848,15.51776883,3.953164949,4.537961436,10.5358118,-0.09794617000000017,-0.4387510510000001,-1.6806332000000008,0.16461158511484436,0.7373795828454938,0.04297398502892475,-0.07222350597591393
Guinea-B,2019,21.18614342,14.49237438,13.66631309,3.46260601,3.975936331,7.335646237,-1.9494019100000006,-0.9293099900000001,-4.8807987630000005,9.514638430917842,4.535775049635544,1.8115986694880817,-8.842048545089876
Guinea-B,2020,21.22185714,14.51526387,13.6987284,3.538056564,4.050044303,7.33621321,-1.9169865999999995,-0.853859436,-4.88023179,9.35533894632401,4.167031963758671,1.6368370970955572,-7.988144436297055
Guinea-B,2021,21.34050151,14.53765425,13.73059952,3.605497845,4.119037175,7.520826803,-1.8851154799999996,-0.7864181550000002,-4.695618197,8.851782551334388,3.6927193990691674,1.4824890377435396,-6.9612025024815845
Guinea-B,2022,21.30916658,14.56007777,13.76248102,3.64805746,4.127134385,7.96215033,-1.8532339800000006,-0.7438585400000002,-4.25429467,7.884203443376889,3.1645934219559826,1.37854392264119,-5.8647320624533075
Guinea-B,2023,21.4402995,14.58253068,13.79432574,3.725693427,4.178992036,7.976927526,-1.8213892600000001,-0.6662225730000002,-4.239517474,7.7218115947259305,2.8244622398067416,1.2134506392317665,-5.144445188859545
Guyana,2019,22.36686557,13.60190389,12.28098993,4.528289142,4.581901559,9.399837296,-3.3347250699999993,0.13637314200000006,-2.816607704000001,9.39261232288394,-0.38410964237588624,-0.45476693550207004,1.2809000540596018
Guyana,2020,22.42277415,13.60167604,12.28438925,4.535820108,4.587006215,9.524849259,-3.3313257499999995,0.14390410800000009,-2.6915957410000004,8.96658220058363,-0.3873316842052043,-0.4793914605111812,1.2903280133836652
Guyana,2021,22.80786454,13.61153585,12.29838288,4.542230386,4.590056548,9.597831832,-3.3173321199999997,0.1503143859999998,-2.6186131679999995,8.686809572061353,-0.39361523051943426,-0.4986427407758776,1.3057524471233235
Guyana,2022,23.41236337,13.61905519,12.31054076,4.543294782,4.59511985,9.70511033,-3.3051742399999995,0.1513787820000001,-2.51133467,8.3003986593029,-0.3801627835389722,-0.5003332507489759,1.2565042391597068
Guyana,2023,23.56581835,13.62477853,12.32143052,4.604169686,4.604169686,9.96783355,-3.29428448,0.2122536859999995,-2.2486114500000003,7.407565801285297,-0.4772760686443036,-0.6992240236125916,1.572283145610344
Haiti,2019,23.43238819,16.22292078,15.64652503,3.837299459,4.393213824,9.411472422,0.0308100299999996,-0.5546165410000001,-2.804972578000001,-0.08642128927735625,1.5556841888102135,-0.017087752266706013,0.047930676527767724
Haiti,2020,23.3979814,16.23533178,15.67475561,3.856510295,4.405498991,9.249669816,0.05904061000000027,-0.5354057050000001,-2.9667751839999994,-0.175160216596223,1.5884283589660246,-0.0316106794206802,0.0937817792546535
Haiti,2021,23.76193379,16.24689221,15.70154422,3.875359021,4.416428061,9.367773799,0.08582922000000082,-0.5165569790000002,-2.848671201,-0.24449922721829556,1.4715009897528624,-0.04433568259312682,0.12629778217971738
Haiti,2022,23.73159602,16.2581712,15.727483,3.918005077,4.430816799,9.220820613,0.11176799999999965,-0.47391092300000004,-2.9956243869999994,-0.33481494648621485,1.419659118204479,-0.052968076041863835,0.1586724603234777
Haiti,2023,23.71151164,16.26973452,15.7531591,3.956996371,,9.187180091,0.13744409999999974,-0.43491962900000036,-3.029264909,-0.4163545890790861,1.317486770365,-0.059777136980238836,0.18108078341472375
Honduras,2019,23.93741956,16.11244311,15.5630499,4.522874943,4.605170186,11.83552061,-0.052665100000000464,0.13095894299999955,-0.38092439000000056,0.020061421091789208,-0.04988545547731967,-0.006896965828989337,0.0026272225012586112
Honduras,2020,23.87395843,16.12998875,15.59143227,4.544358047,4.615120517,11.78856528,-0.024282729999999475,0.15244204700000008,-0.42787971999999996,0.010390087713235375,-0.06522686038658687,-0.0037017090679482318,0.0015838862395151502
Honduras,2021,24.0606118,16.14667125,15.6187334,4.55492897,4.615120517,11.78711425,0.0030184000000001987,0.1630129699999996,-0.4293307500000001,-0.0012958919358000856,-0.06998648066982734,0.0004920383486480311,-0.00021124719325382073
Honduras,2022,24.17090274,16.16343922,15.64592471,4.558078578,4.615120517,11.7016232,0.03020970999999939,0.16616257799999978,-0.5148218,-0.015552617279677687,-0.08554411749860029,0.0050197232942322725,-0.0025842629818385882
Honduras,2023,24.26133722,16.18058695,15.67328855,4.570578741,4.615120517,11.90477507,0.05757355000000075,0.17866274100000012,-0.31166993000000076,-0.017943944298351777,-0.055683803981078306,0.01028624825210069,-0.0032059142726948526
Hungary,2019,25.82325702,16.09494391,15.76148313,4.615120517,4.615120517,13.10720323,0.14576813000000044,0.2232045170000001,0.8907582299999994,0.1298441614692102,0.19882126049092488,0.032536105050643326,0.02898180334600509
Hungary,2020,25.78135043,16.09279323,15.76348329,4.615120517,4.615120517,13.10295028,0.14776829000000014,0.2232045170000001,0.8865052799999997,0.13099736930157127,0.1978719828403498,0.03298254979736598,0.02923920454322786
Hungary,2021,25.92787673,16.08865572,15.76354873,4.615120517,4.615120517,13.22799443,0.14783373000000033,0.2232045170000001,1.0115494300000005,0.1495411253162743,0.22578240194477553,0.0329971563009585,0.033378254647855495
Hungary,2022,25.89945019,16.08188571,15.76101905,4.615120517,4.615120517,13.14080233,0.14530405000000002,0.2232045170000001,0.9243573299999994,0.13431286369618645,0.20632073137805956,0.03243252029839387,0.029979237868194144
Hungary,2023,26.0816849,16.07645947,15.75988396,4.615120517,4.615120517,13.17445511,0.14416896,0.2232045170000001,0.95801011,0.13811532122818562,0.21383218388366698,0.03217916308319234,0.03082796356503703
Iceland,2019,23.92931348,12.79542475,12.73200459,4.615120517,4.615120517,12.13639444,-2.883710409999999,0.2232045170000001,-0.0800505600000001,0.23084263319832982,-0.01786764658037955,-0.6436571892319221,0.0515251184460414
Iceland,2020,23.79734491,12.81165557,12.7486934,4.615120517,4.615120517,12.00251073,-2.8670215999999993,0.2232045170000001,-0.2139342700000011,0.613354173070235,-0.04775109540509786,-0.6399321714565673,0.13690342195007627
Iceland,2021,23.97461997,12.82804869,12.765577,4.615120517,4.615120517,11.97139456,-2.8501379999999994,0.2232045170000001,-0.24505043999999998,0.6984275709607198,-0.0546963651008375,-0.6361636756733462,0.15589218863577076
Iceland,2022,24.0826062,12.85318636,12.79122529,4.615120517,4.615120517,11.8410275,-2.82448971,0.2232045170000001,-0.37541750000000107,1.060362865703928,-0.08379488176084778,-0.6304388614920203,0.2366777812841812
Iceland,2023,24.16768606,12.88245508,12.82102583,4.615120517,4.615120517,12.12036335,-2.79468917,0.2232045170000001,-0.09608165000000035,0.2685183466907315,-0.02144585828081314,-0.6237872463549812,0.0599345078787433
India,2019,28.67327688,21.05187172,19.98684894,4.573679519,4.613138356,16.2748327,4.371133940000002,0.18176351899999954,4.058387700000001,17.73975621714855,0.7376668298183146,0.7945126869547332,3.2244405162310406
India,2020,28.61491501,21.06160611,20.00966746,4.579852378,4.605170186,16.28995972,4.3939524599999995,0.18793637799999985,4.073514719999999,17.898830024790204,0.7655616022064833,0.8257835104365892,3.3638412852967186
India,2021,28.78389133,21.06983259,20.03117647,4.611152258,4.615120517,16.34260243,4.415461469999999,0.21923625799999957,4.126157429999999,18.218889151319214,0.904603314872095,0.9680292500259771,3.994241082452012
India,2022,28.84101689,21.0777346,20.05252146,4.607168189,4.615120517,16.43980966,4.4368064600000015,0.2152521890000001,4.223364660000001,18.738251606423717,0.9090884880102414,0.9550323026843417,4.033449676315473
India,2023,28.90290067,21.08656749,20.07497658,4.610157727,4.615120517,16.53812459,4.4592615800000015,0.21824172699999966,4.321679589999999,19.27149975675715,0.9431708172622502,0.9731969483639474,4.205845388794755
Indonesi,2019,27.74354579,19.42311021,18.84302382,4.604169686,4.614129927,14.43183501,3.2273088199999993,0.2122536859999995,2.21539001,7.149747719012887,0.4702246955500758,0.6850081929053088,1.5175603073305741
Indonesi,2020,27.68839797,19.43160822,18.86317114,4.584967479,4.611152258,14.44005878,3.247456139999999,0.1930514790000002,2.223613779999999,7.221088222849604,0.42927192895378086,0.6269262108146315,1.394041761410599
Indonesi,2021,27.80203708,19.43865423,18.88161014,4.607168189,4.614129927,14.55103027,3.2658951399999996,0.2152521890000001,2.33458527,7.624510687208586,0.5025245897746562,0.7029910779294617,1.6411926154755432
Indonesi,2022,27.90795281,19.44611474,18.90024899,4.615120517,4.615120517,14.51915489,3.2845339900000017,0.2232045170000001,2.302709889999999,7.563328902814162,0.5139752487885731,0.7331228228080335,1.6881691746647758
Indonesi,2023,27.94668635,19.4545414,18.91962798,4.609162207,4.615120517,14.69187161,3.3039129800000016,0.21724620699999964,2.4754266099999995,8.1785941078164,0.5377770417293672,0.717762563163066,1.776768548515659
Iran,2019,26.53296611,18.28201217,17.99952989,4.615120517,4.615120517,15.75602381,2.383814890000002,0.2232045170000001,3.53957881,8.437700671606487,0.7900499786694851,0.5320782511398587,1.8833329029965025
Iran,2020,26.2923207,18.28969974,18.01360363,4.615120517,4.615120517,15.75531891,2.397888629999999,0.2232045170000001,3.5388739099999995,8.485825511792639,0.7898926418054517,0.5352195734789417,1.8940745847059544
Iran,2021,26.67243909,18.29801003,18.02810239,4.615120517,4.615120517,15.87209018,2.412387390000001,0.2232045170000001,3.6556451800000005,8.818832334546284,0.8159565167252786,0.5384557622018411,1.968403211736387
Iran,2022,26.70053668,18.31002006,18.04614567,4.615120517,4.615120517,15.97635696,2.4304306700000016,0.2232045170000001,3.75991196,9.13820534408382,0.8392293329943238,0.542483103799337,2.0396887100730487
Iran,2023,26.72622817,18.32206088,18.06402823,4.615120517,4.615120517,16.0815856,2.448313230000002,0.2232045170000001,3.8651406,9.463074866790146,0.8627168407600906,0.5464745719668606,2.1122010549767345
Iraq,2019,26.1770306,17.5337588,17.18672298,4.615120517,4.615120517,15.69164265,1.5710079799999992,0.2232045170000001,3.47519765,5.4595632402272445,0.7756798129477854,0.35065607737904564,1.2185991760658776
Iraq,2020,25.92120358,17.55595266,17.21195419,4.615120517,4.615120517,15.66643272,1.5962391900000004,0.2232045170000001,3.4499877199999993,5.507005603682747,0.7700528426985315,0.3562877974204215,1.2291885258863016
Iraq,2021,26.06890537,17.5783654,17.23754977,4.615120517,4.615120517,15.7155671,1.6218347700000013,0.2232045170000001,3.4991220999999992,5.6749978862554205,0.7810198582545259,0.36200084649165654,1.2666851621776625
Iraq,2022,26.3814941,17.60130236,17.26378559,4.615120517,4.615120517,15.80953391,1.6480705900000014,0.2232045170000001,3.5930889100000005,5.921664159826163,0.8019936746946069,0.36785680002285553,1.32174218863021
Iraq,2023,26.24809221,17.62381725,17.28972817,4.615120517,4.615120517,15.82205763,1.6740131700000003,0.2232045170000001,3.6056126299999995,6.035843028538337,0.8047890255682499,0.37364730106148913,1.3472274278727174
Ireland,2019,26.73238567,15.41172969,14.95610225,4.615120517,4.615120517,12.66226364,-0.6596127499999991,0.2232045170000001,0.4458186400000006,-0.29406765913166,0.09950873421079706,-0.1472285452707916,-0.06563722982180283
Ireland,2020,26.80218139,15.42202079,14.97029711,4.615120517,4.615120517,12.67546759,-0.6454178899999992,0.2232045170000001,0.45902259,-0.2962613915001347,0.10245591549303908,-0.144060188400609,-0.0661268807955355
Ireland,2021,26.99860494,15.43155957,14.9838967,4.615120517,4.615120517,12.65954745,-0.6318182999999991,0.2232045170000001,0.4431024499999996,-0.27996023668483433,0.0989024683337666,-0.14102469848326096,-0.06248838940844416
Ireland,2022,27.03058119,15.45755137,15.0141196,4.615120517,4.615120517,12.71619052,-0.601595399999999,0.2232045170000001,0.4997455199999994,-0.3006446060026071,0.11154545741451376,-0.13427881068642164,-0.06710523407146726
Ireland,2023,27.03571707,15.4846505,15.04561825,4.615120517,4.615120517,12.76103261,-0.5700967499999994,0.2232045170000001,0.5445876100000007,-0.31046762655126753,0.12155441445423458,-0.12724816972701966,-0.06929777662851208
Israel,2019,26.71385767,16.01871732,15.94076665,4.615120517,4.615120517,13.6682518,0.3250516500000007,0.2232045170000001,1.4518068,0.471912195821221,0.3240498355713157,0.07255299653830324,0.10533293373468511
Israel,2020,26.74363014,16.03635411,15.95933272,4.615120517,4.615120517,13.66611151,0.343617720000001,0.2232045170000001,1.4496665100000001,0.4981311009265587,0.32357211317562584,0.07669702722524151,0.11118511178499085
Israel,2021,26.9170757,16.05317316,15.97709092,4.615120517,4.615120517,13.74681313,0.3613759200000004,0.2232045170000001,1.5303681299999994,0.55303819091743,0.34158507928884324,0.08066073767903077,0.12344062228627882
Israel,2022,26.98666489,16.07283685,15.99771456,4.615120517,4.615120517,13.74726845,0.38199956000000057,0.2232045170000001,1.5308234499999998,0.5847738843376827,0.34168670876952373,0.08526402728401268,0.1305241724078064
Israel,2023,26.9647322,16.09345464,16.01931279,4.615120517,4.615120517,13.83425257,0.40359779000000096,0.2232045170000001,1.61780757,0.6529435598972719,0.36110195726079386,0.09008484977921768,0.1457399519151312
Italy,2019,28.33392395,17.9053296,17.55911406,4.615120517,4.615120517,15.54703919,1.943399059999999,0.2232045170000001,3.3305941899999993,6.472673618087457,0.7434036675019564,0.433775448525554,1.4447299886238538
Italy,2020,28.27680469,17.90045864,17.55851748,4.615120517,4.615120517,15.54017188,1.9428024799999992,0.2232045170000001,3.3237268800000006,6.457344825306661,0.7418708528903174,0.4336422891748022,1.4413085328350232
Italy,2021,28.40998252,17.89530264,17.55767376,4.615120517,4.615120517,15.57046003,1.9419587600000003,0.2232045170000001,3.3540150299999993,6.513358868680163,0.7486313047818907,0.43345396705971917,1.4538111203314228
Italy,2022,28.37438408,17.89327964,17.56000029,4.615120517,4.615120517,15.54300196,1.9442852900000016,0.2232045170000001,3.3265569599999996,6.467775763675123,0.7425025395297885,0.4339732590646555,1.4436367653954127
Italy,2023,28.46433935,17.89293742,17.56405829,4.615120517,4.615120517,15.52996377,1.9483432899999986,0.2232045170000001,3.31351877,6.455872061818549,0.7395923566282844,0.4348790229946408,1.440979805372004
Jamaica,2019,23.48522113,14.85340705,14.27332077,4.604169686,4.615120517,11.20365154,-1.34239423,0.2122536859999995,-1.012793460000001,1.359568096885737,-0.21496914504169326,-0.2849281233826311,0.2885733399320022
Jamaica,2020,23.34883415,14.85604872,14.28176843,4.6121458,4.615120517,11.18857411,-1.3339465700000002,0.22022980000000025,-1.0278708900000009,1.3711248481183487,-0.22636780053052244,-0.2937747863217864,0.3019625510761347
Jamaica,2021,23.40822386,14.85849843,14.29025605,4.615120517,4.615120517,11.21239179,-1.3254589499999998,0.2232045170000001,-1.0040532100000004,1.3308313134707297,-0.22410921178034976,-0.29584842473807726,0.29704756053171
Jamaica,2022,23.56221334,14.85901351,14.29703507,4.615120517,4.615120517,11.25875765,-1.31867993,0.2232045170000001,-0.9576873500000005,1.2628830876598862,-0.21376014239376015,-0.29433531685324393,0.28188120960859364
